도서관 일련번호,도서관명,구 코드,구명,주소,전화번호,팩스번호,홈페이지 URL,운영시간,정기 휴관일,도서관 구분명,위도,경도,담당자이메일,도서관 소개,설립연도,회원가입요건,대출안내,교통편,층별 설명
19,서울특별시교육청영등포평생학습관,3,영등포구,서울특별시 영등포구 버드나루로15길 10,02-6712-7500~7571,(02)2636-1680,http://ydpllc.sen.go.kr,,매월 둘째 넷째 월요일 법정공휴일(일요일제외),공공도서관,37.525903,126.907193,,"<p> 	영등포 평생학습관은 1974. 6. 1일에 영등포간이도서관으로 개관하여 1999. 7. 16일에 &lsquo;영등포평생학습관&rsquo;으로 명칭 변경 및 직제가 개편되었다. 정규단기과정 방학특강 성인강좌 어린이 강좌 등 71개의 다양한 평생학습 프로그램을 운영하여 지역주민에게 자기계발 및 문화활동 학습공간을 조성하고 있다. 인터넷사업 창업반 운영 취업지도 특강반 운영 헌책사랑방 운영 장애우 문고 운영을 2007년도 역점사업으로 추진하고 있다.</p> ",19740601,"- 가입대상 : ① 서울특별시에 주민등록이 되어있는 자               ② 서울특별시 소재 직장 학교에 재직 혹은 재학하는 분  - 가입방법(구비서류): 주민등록증 또는 운전면허증(고등학생 이하는 주민등록등본)               지참)    (회원자격②에 해당자는 재직증명서 혹은 재학증명서를 반드시 제출)",1회 7권 2주일,"- 교통편     전 철: 영등포시장역(5호선) 2번 출구에서 도보 5분            영등포역(1호선) 당산역(2호선) 1번출구에서 버스 이용      신화병원정류장(병원쪽) : 26060-3887009000903060566176057146514      신화병원정류장(병원맞은편) : 255-16060-388700605661760561657146514     남부교육청 정류장(학습관쪽) : 70-26623     남부교육청 정류장(학습관맞은편) : 70-26623"," - 1층 : 어린이실 평생학습강의실 Ⅰ 아트리움 카페테리아 북카페 안내실  - 2층 : 디지털간행물실 평생학습강의실Ⅱ 독서활동실 정보화교육실 회의실 평생학습과          행정지원과 관장실 순회문고  - 3층 : 자율학습실 노트북학습실 독서세미나실 평생학습강의실Ⅲ 평생학습동아리실 Ⅰ          평생학습동아리실Ⅱ 시청각실 휴게실  - 4층 : 문헌정보실 평생학습강의실Ⅳ-1 평생학습강의실Ⅳ-2 다목적강의실 정보자료과"
109,선유정보문화도서관,3,영등포구,서울특별시 영등포구 선유로43가길 10-8,02-2163-0800,02-2163-0801,http://www.sylib.or.kr,,매주 월요일『관공서의 공휴일에 관한 규정』이 정하는 공휴일 단 일요일 제외,공공도서관,37.533275,126.892916,,"<p> 	책 향기 가득 신나는 선유정보문화도서관은 이용자의 독서생활화 및 정서함양 증진을 위해 지적 문화활동을 지원하는 평생교육의 장입니다. 지식정보문화를 선도하는 도서관으로서 미래를 지향하는 열린 마음으로 이용자의 다양한 요구에 부응하기 위해 최선을 다하겠습니다. 여러분의 미래를 열어주는 선유정보문화도서관에서 꿈과 희망을 이루시길 바랍니다.</p> ",20090714, 서울시 거주자(생후 36개월 이상자) ,"도서관 회원 : 3권 14일(7일 연장가능)  ※ 연속간행물(신문 · 잡지) 비도서(DVD · CD) 참고자료(사전류)는 대출불가 열람만 가능","지하철 - 2호선 당산역 1번 출구(도보로 15분) 양화대교 방면으로 직진 양평사거리에서 좌회전 후 200m 정도 직진    선유고등학교 골목으로 우회전 선유고등학교 지나 50m 직진 선유초등학교 가기 전 오른쪽에 위치 - 25호선 영등포구청역 3번 출구(도보로 15분) 경인고속도로 입구 사거리에서 우회전 선유중학교 뒤편에 위치 - 9호선 선유도역 5번 출구(도보로 15분) 500m정도 직진 GS카넷 뒤편에 위치  버스 - 마을버스 02번(선유고등학교 앞) 05번(선유중학교 앞) 7612번(선유중학교 앞)",
703,신길1동 새마을공립작은도서관,3,영등포구,서울특별시 영등포구 영등포로84길 24-5 신길종합사회복지관,070-8895-1184,,,,토일법정공휴일,작은도서관,37.5123892,126.92146,,,20060113,,,,
694,신길2동 새마을공립작은도서관,3,영등포구,서울특별시 영등포구 영등포로64길 15 청소년문화회관내 1층 문고,02-843-5935,,,,일격주월요일공휴일,작은도서관,37.5142962,126.917009,,,20060104,,,,
704,신길3동 새마을공립작은도서관,3,영등포구,서울특별시 영등포구 신길로41라길 13-8 신길3동주민센터 2층,070-8895-1185,,,,토일요일.공휴일,작은도서관,37.5083553,126.907766,,,20060113,,,,
705,신길4동 새마을공립작은도서관,3,영등포구,서울특별시 영등포구 신길로42길 1 신길4동주민센터,02-849-0394,,,,토일법정공휴일,작은도서관,37.5093099,126.911187,,,20060104,,,,
706,신길5동새마을공립작은도서관,3,영등포구,서울특별시 영등포구 도림로 264 신길5동주민센터,02-836-1005,,http://cafe.daum.net/singil5mongo,,토일법정공휴일,작은도서관,37.5021593,126.905235,,,19980729,,,,
707,신길6동 새마을공립작은도서관,3,영등포구,서울특별시 영등포구 대방천로 193 구립신길6동복지회관,02-835-7476,848-8228,http://cafe.naver.com/moongo,,토요일 일요일공휴일,작은도서관,37.4997347,126.912439,,,20060104,,,,
708,신길7동 새마을공립작은도서관,3,영등포구,서울특별시 영등포구 여의대방로43길10 신길7동 주민센터 5층,070-8895-1186,2670-1375,http://cafe.naver.com/moongo,,토일법정공휴일,작은도서관,37.5069624,126.921343,,,19971229,,,,
1665,쌍용도서관,3,영등포구,서울특별시 영등포구 도영로7길 15 쌍용플레티넘시티 104동 2층,,,,,법정공휴일,작은도서관,37.5090748,126.8944669,,,,,,,
701,양평1동 새마을공립작은도서관,3,영등포구,서울특별시 영등포구 영등포로 11길 12 양평1동주민센터,02-2670-1198,2670-1210,http://cafe.naver.com/moongo,,토일법정공휴일,작은도서관,37.5250569,126.888225,,,19990211,,,,
702,양평2동 새마을공립작은도서관,3,영등포구,서울특별시 영등포구 선유로53길 20-7 구립양평제2동복지관 3층,02-2679-5252,,http://cafe.naver.com/moongo,,토요일일요일공휴일,작은도서관,37.5390248,126.896385,,,20090213,,,,
1519,언니네작은도서관,3,영등포구,서울특별시 영등포구 대림로35길 13 2층,02-715-6210,,http://cafe.naver.com/seoulwomen,,월요일 일요일,작은도서관,37.4989248,126.896607,,,20140103,,,,
1666,에듀까페 맘 작은도서관,3,영등포구,서울특별시 영등포구 대방천로 140-1,,,,,법정공휴일,작은도서관,37.4992403,126.9064037,,,,,,,
696,여의동 새마을공립작은도서관,3,영등포구,서울특별시 영등포구 국제금융로 124 여의동주민센터 3층,02-784-2268,2670-1100,http://cafe.naver.com/moongo,,토일법정공휴일,작은도서관,37.5190325,126.934569,,,20060113,,,,
1388,여의디지털도서관,3,영등포구,서울특별시 영등포구 여의대로 24,02-2629-2222,,http://www.yulib.or.kr,,매주 금요일 및 법정 공휴일,공공도서관,37.5221336,126.920243,,"<p> 	여의디지털도서관은 시간 장소의 제약없이 컴퓨터나 휴대폰으로 볼 수 있는 전자책 서비스 DVD 등의 시청각 자료를 감상할 수 있는 멀티미디어실 책을 보며 휴식할 수 있는 북카페 등으로 구성된 스마트 라이브러리 입니다.</p> ",20140318,"14세 이상 ","3권 이내 기본 3일 연기 3일 ","지하철 5호선 여의도역 1 2번 출구 도보 350m ",
695,영등포동 새마을공립작은도서관,3,영등포구,서울특별시 영등포구 영신로 200 서울시립청소년 직업체험센터 자치회관 1층,02-2636-8222,,http://cafe.naver.com/ydpbookclub,,토일법정공휴일,작은도서관,37.525918,126.903259,,,1997,,,,
693,영등포본동 새마을공립작은도서관,3,영등포구,서울특별시 영등포구 신길로61길 17 영등포본동주민센터 3층,02-847-8883,,http://cafe.naver.com/moongo ,,토일법정공휴일,작은도서관,37.5151863,126.909307,,,20060104,,,,
692,영등포새마을구지부공립작은도서관,3,영등포구,서울특별시 영등포구 국회대로 596 영등포구민회관 3층,02-2678-9997 ,2672-9996,http://cafe.naver.com/moongo ,,토일법정공휴일,작은도서관,37.5269117,126.900139,,,20051220,,,,
1520,요셉의원작은도서관,3,영등포구,서울특별시 영등포구 경인로 100길 6,,02-2677-5839,www.josephclinic.org,,목요일토요일일요일,작은도서관,37.5155796,126.90505,,,20131008,,,,
1769,주택산업연구원 도서관,3,영등포구,서울특별시 영등포구 국제금융로8길 25 주택건설회관 10층,02-3215-7619,,,,토요일 일요일 법정공휴일,,37.520286,126.92846,,,,,X(열람 및 복사 가능),,
1770,중소기업중앙회 자료정보실,3,영등포구,서울특별시 영등포구 은행로 30 중소기업중앙회 자료정보실,02-2124-3153,,info.kbiz.or.kr,,토요일 일요일 법정공휴일 창립기념일(5월 14일),,37.528154,126.922649,,,,,X(열람 가능),,
1773,한국가정법률상담소 도서실,3,영등포구,서울특별시 영등포구 국회대로76가길 14,02-780-5688,,,,토요일 일요일 법정공휴일,,37.530671,126.924401,,,,,X(열람 가능),,
1768,한국경제연구원 정보자료센터,3,영등포구,서울특별시 영등포구 여의대로 24 전경련회관 45층,02-3771-0001,,,,토요일 일요일 법정공휴일,,37.52267,126.920181,,,,,,,
1764,한국노동조합총연맹 도서관,3,영등포구,서울특별시 영등포구 국제금융로6길 26,02-6277-0067,,http://inochong.egentouch.com/main.do?action=main,,토요일 일요일 법정공휴일,,37.521919,126.926947,,,,,X(열람 및 복사 가능),,
1765,한국소방안전협회 자료실,3,영등포구,서울특별시 영등포구 영중로 170 한국소방안전협회 5층 자료실,02-2671-8610,,http://kfsa.or.kr/info/e-library/library_01.php?pgid=4_291_292,,토요일 일요일 법정공휴일,,37.531548,126.906295,,,,,X(열람 및 복사 가능. 저작권법에 따라 부분복사만 허용),,
1774,한국화재보험협회 자료실,3,영등포구,서울특별시 영등포구 국제금융로6길 38 화재보험협회 ,02-3780-0313,,http://www.kfpa.or.kr/business/bu_06_04_01_Simple.asp,,토요일 일요일 법정공휴일,,37.521345,126.925982,,,,,,,
1775,한림대학교 강남성심병원 도서실,3,영등포구,서울특별시 영등포구 신길로 1,02-829-5091,,http://dl.hallym.or.kr/hl/,,토요일 일요일 법정공휴일,,37.492843,126.908631,,,,,,,
687,한믿음도서관,3,영등포구,서울특별시 영등포구 대방천로12길 5-2,02-847-8228,848-8228,,,법정공휴일,작은도서관,37.4991401,126.908891,,,20080930,,,,
1766,한화생명 정보자료실,3,영등포구,서울특별시 영등포구 63로 50 63한화생명빌딩 4층 한화생명 정보자료실,02-789-8952,,https://lib.hanwhalife.com/index.ax,,토요일 일요일 법정공휴일,,37.519465,126.939833,,,,,X(열람 및 복사 가능),,
683,함께하는작은도서관,3,영등포구,서울특별시 영등포구 대림로 248 2층,02-831-8391,832-0039,,,월요일일요일공휴일,작은도서관,37.5032973,126.896786,,,20051214,,,,
1667,해오름어린이작은도서관,3,영등포구,서울특별시 영등포구 당산로44길 3,02-2679-6270,,,,매주 토요일일요일,작은도서관,37.5318938,126.9010824,,,,,,,
2102,(이촌2동)나루 이촌북카페,12,용산구,서울특별시 용산구 이촌로18길 20(이촌2동 주민센터),02-2199-8756,,https://www.yslibrary.or.kr/(예정),,매주 일요일 및 법정 공휴일,작은도서관,37.52628148,126.9546578,,,,,,,
1670,U+ Library,12,용산구,서울특별시 용산구 한강대로 32 (한강로3가) 1층,070-4080-9002,,,,주말 법정공휴일 ,작은도서관,37.5237879,126.9635091,,,,,,,
720,고래이야기,12,용산구,서울특별시 용산구 효창원로 157 효창맨숀아파트,070-8805-7864,,,,일요일공휴일,작은도서관,37.5420536,126.961687,,,20110201,,,,
2108,고래이야기 작은도서관,12,용산구,서울특별시 용산구 효창원로 157(효창맨숀아파트),070-8950-0615,,https://hyochanglove.modoo.at,,월 일요일,작은도서관,37.54194337,126.9616909,,,,,,,
1777,국립중앙박물관 도서관,12,용산구,서울특별시 용산구 서빙고로 137,02-2077-9328,,http://www.museum.go.kr/site/main/content/library_introduce,,매주 월요일 및 공휴일 기타(국립중앙박물관장이 지정한 날),,37.524664,126.977727,,,,,X(열람 및 복사 가능),,
1832,국립한글박물관 한글도서관,12,용산구,서울특별시 용산구 서빙고로 139 국립한글박물관,02-2124-6461,,http://nuri.hangeul.go.kr/,,법정공휴일,,37.521191,126.980895,,,,,,,
1776,국방부 군사편찬연구소 정보자료실,12,용산구,서울특별시 용산구 이태원로 29 전쟁기념관 4층,02-709-3187,,http://www.imhc.mil.kr/user/indexSub.action?codyMenuSeq=70395&siteId=imhc&menuUIType=top,,토요일 일요일 법정공휴일,,37.536215,126.977763,,,,,,,
1781,국방부 도서실,12,용산구,서울특별시 용산구 이태원로 22 ,02-748-5039,,,,토요일 일요일 법정공휴일,,37.533561,126.977674,,,,,,,
717,글로벌아동도서관,12,용산구,서울특별시 용산구 이촌로 248 한강맨션 37-103,070-7535-8996,,http://cafe.naver.com/mokminls,,방학중 일요일/학기중 토일요일,작은도서관,37.5199583,126.975006,,,20090224,,,,
1354,꿈꾸는 책마을,12,용산구,서울특별시 용산구 장문로 95 보광동 주민센터 1층,02-2199-8747,2199-5990,,,매주 토일요일,작은도서관,37.5269266,127.000128,,,20120201,,,,
1420,나루 이촌북카페,12,용산구,서울특별시 용산구 이촌로18길 20 이촌2동 주민센터 2층,02-2199-8756,02-2199-5940,,,일요일,작은도서관,37.5275999,126.954694,,,20140520,,,,
2131,남영동 독서사랑문고,12,용산구,서울특별시 용산구 두텁바위로1길 13(남영동) 경로당 지하1층,02-775-9260,,https://www.yslibrary.or.kr/(예정),,매주 토일요일 및 법정 공휴일,작은도서관,37.54570549,126.9730909,,,,,,,
721,남영동 새마을문고,12,용산구,서울특별시 용산구 두텁바위로1길 13,02-775-9260,,,,방학중 일요일/학기중 토일요일,작은도서관,37.5465575,126.973054,,,20050831,,,,
714,다시서기문고,12,용산구,서울특별시 용산구 한강대로92길 6(갈월동빌딩) 3층,02-777-5217,777-5394,cafe.naver.com/bookandcamp,,주말 및 공휴일,작은도서관,37.5463117,126.972512,,,2006,,,,
719,단꿈작은도서관,12,용산구,서울특별시 용산구 두텁바위로1길 70(후암동)2층,02-3789-1216,3789-1218,,,주말 법정공휴일,작은도서관,37.5473263,126.975675,,,20111118,,,,
1671,배다리작은도서관,12,용산구,서울특별시 용산구 청파로 326 (청파동1가) 2층,070-7710-9971,,,,월일 법정공휴일,작은도서관,37.54871053,126.9702019,,,,,,,
1778,백범김구기념관 자료실,12,용산구,서울특별시 용산구 임정로 26,02-799-3430,,http://kimkoo.egentouch.com/main.do?action=main,,월요일 금~일요일 국정공휴일 기타(백범김구기념관장이 지정한 날) ,,37.545025,126.959742,,,,,X(이용 신청 후 열람 가능),,
